# timestamp, loading image, state propagation, network inference, EKF update, total time
1420.340094989999898,2.67500,0.57600,31.05800,0.07000,34.37900
1420.373307833999888,2.71400,0.55900,32.71700,0.04500,36.03500
1420.406439782000007,2.39800,0.66800,30.00600,0.06000,33.13200
1420.439653042999907,2.71700,0.82900,30.65800,0.06700,34.27200
1420.472826885999893,2.98600,0.46300,31.93600,0.06500,35.45100
1420.506004833999896,2.39400,0.40700,28.83000,0.06300,31.69400
1420.539173865999828,2.19300,0.43900,30.97600,0.07200,33.68000
1420.605482781999854,2.42200,0.93300,30.55500,0.10400,34.01500
1420.638651729999992,3.06400,0.52300,31.54300,0.05500,35.18500
1420.671825302999878,2.69900,0.52500,40.22500,0.04700,43.49600
1420.738169781999886,2.12800,0.84400,34.08000,0.08400,37.13700
1420.771383885999967,2.69300,0.51200,30.98700,0.08200,34.27400
1420.837688937999928,2.56600,0.89300,32.00300,0.04600,35.50800
1420.904145729999982,2.25000,1.07000,31.70600,0.06800,35.09400
1420.937293781999870,2.84900,0.51000,31.71300,0.09000,35.16300
1421.003497141000025,2.10200,1.11600,34.54900,0.16200,37.93000
1421.036672401000033,2.75400,0.60400,31.21300,0.14700,34.71900
1421.069842140999981,2.79000,0.60400,31.38800,0.06600,34.84900
1421.103016088000004,2.73700,0.55800,47.07200,0.08000,50.44800
1421.136188984000000,7.14700,0.82500,54.06300,0.10500,62.14100
1421.202535348999845,2.40700,1.14600,31.99900,0.04400,35.59700
1421.268881401000044,2.27600,1.24000,28.34200,0.06200,31.92000
1421.335228452999900,2.35900,1.00900,31.75400,0.04800,35.17100
1421.368400088000044,2.40300,0.70800,28.85100,0.10500,32.07000
1421.401646193000033,2.44900,0.57600,29.69500,0.03800,32.75800
1421.467806268000004,2.68500,0.76000,29.06600,0.04800,32.55900
1421.500983382999948,2.49500,0.44600,30.72900,0.04500,33.71500
1421.534237382999891,2.61300,0.46400,25.64900,0.12200,28.84900
1421.567322382999919,2.89600,0.59100,30.20900,0.05200,33.74900
1421.600495486999989,2.73500,0.49400,28.99500,0.05600,32.28100
1421.633578509000017,2.64200,0.41500,29.33000,0.05000,32.43700
1421.666840559999855,2.48700,0.54300,30.84100,0.04700,33.91900
1421.699927819999857,2.56700,0.49200,29.39200,0.03900,32.49100
1421.733105872999886,2.54200,0.45500,29.65800,0.05600,32.71200
1421.766323403999877,2.21600,0.63100,28.69700,0.04800,31.59300
1421.799369161999948,2.07100,0.51600,28.91600,0.07000,31.57300
1421.832531161999896,2.50200,0.50300,30.23000,0.04600,33.28200
1421.899015058000032,2.16000,0.91000,33.39000,0.06200,36.52200
1421.932135214000027,2.40900,0.60900,31.79800,0.08800,34.90500
1421.965225109999892,2.88700,0.81600,32.32100,0.16800,36.19300
1422.064752348999946,2.06000,1.15900,25.86500,0.06900,29.15400
1422.097998713999914,2.30200,0.51400,27.86300,0.10600,30.78600
1422.131170370999826,2.38700,0.52500,28.64000,0.10400,31.65700
1422.197436163000020,2.38000,1.01800,33.75600,0.06300,37.21700
1422.230610214999842,2.68300,0.63200,33.95900,0.05800,37.33300
1422.263721559000032,2.52600,0.52400,28.30900,0.16000,31.52000
1422.330107765999855,2.28400,0.98800,30.41700,0.05800,33.74800
1422.363281641999947,2.40500,0.47700,29.58100,0.04900,32.51300
1422.396452610999859,2.49700,0.50900,29.16000,0.07200,32.23900
1422.495932505999917,2.22900,1.22200,28.93100,0.10300,32.48600
1422.529179662999923,2.83300,0.71500,33.64500,0.05400,37.24800
1422.595548797999982,2.47800,1.02800,32.47300,0.05700,36.03700
1422.628624557999956,2.57300,0.56400,31.25700,0.06200,34.45700
1422.661797505999857,2.16900,0.40300,32.13800,0.07300,34.78400
1422.728143505999924,2.74600,0.74800,30.39500,0.06100,33.95100
1422.761360818999947,2.41900,0.39500,29.26800,0.07900,32.16200
1422.794529818000001,2.46200,0.52800,33.85900,0.04500,36.89500
1422.827703661999976,2.12400,0.39900,30.12000,0.06600,32.70900
1422.894052641999906,2.97100,1.32700,30.17500,0.04700,34.52100
1422.927180506000013,2.50600,0.47000,27.45400,0.12200,30.55200
1422.960393922999856,2.39400,0.44500,32.71500,0.04400,35.59900
1422.993527715000027,2.24400,0.50400,30.57100,0.05400,33.37400
1423.026787505999891,2.84100,0.49800,31.29300,0.07300,34.70600
1423.059949453999934,2.73900,0.44300,31.87700,0.08700,35.14600
1423.093046453999932,2.52800,0.65000,30.65900,0.11600,33.95400
1423.159393026999851,3.37600,0.96500,30.81200,0.07200,35.22600
1423.192647454000053,2.39600,0.42900,34.83200,0.04800,37.70600
1423.225863661999938,2.45200,0.52100,33.85900,0.07400,36.90700
1423.258930505999842,3.13500,0.53500,32.90600,0.05300,36.63000
1423.292085974999964,2.09100,0.47800,33.55400,0.03800,36.16200
1423.325298869999870,2.00500,0.39500,30.34900,0.03700,32.78700
1423.358472765999977,2.05200,0.40400,28.64900,0.08000,31.18500
1423.391607870999906,2.34100,0.50600,28.60800,0.09500,31.55200
1423.424844912000026,2.52700,0.48800,30.27000,0.09700,33.38300
1423.458011870999826,2.36100,0.43400,28.99600,0.07300,31.86500
1423.491178544999912,2.36400,0.52400,29.14000,0.07800,32.10600
1423.524349837000045,2.50100,0.46400,29.71100,0.08000,32.75700
1423.557529545999842,2.47600,0.55700,30.46900,0.05100,33.55300
1423.590747211999997,2.26100,0.50800,36.23100,0.04500,39.04500
1423.623935608000011,2.44300,0.47900,29.62300,0.13300,32.67900
1423.657119330999876,2.27600,0.57600,37.19400,0.11700,40.16500
1423.690338600999894,2.77800,0.63100,34.86600,0.10700,38.38300
1423.723499550000042,2.88600,0.48200,39.77500,0.06300,43.20700
1423.756674288999875,2.11800,0.39400,36.12100,0.04100,38.67500
1423.789853288999893,2.23000,0.38400,28.76200,0.04400,31.42100
1423.823089608999908,2.34300,0.38500,30.45500,0.06400,33.24800
1423.856341608999855,2.73200,0.40800,38.49700,0.06700,41.70500
1423.889392764999911,2.66400,0.72500,37.84900,0.04000,41.27800
1423.922604556999886,2.05600,0.51200,27.90100,0.08300,30.55300
1423.955738556999904,2.61800,0.40600,29.48300,0.06600,32.57300
1423.989019648999829,2.41900,0.43800,30.35000,0.05600,33.26300
1424.022193648999973,2.86600,0.65100,34.94200,0.21000,38.67300
1424.088623492999886,2.86800,0.81100,30.42000,0.05900,34.15800
1424.121713493000016,2.40700,0.50300,30.63700,0.09700,33.64500
1424.154879805999826,3.14000,0.46500,39.63300,0.06300,43.30200
1424.188056544999881,2.76700,0.37900,28.69000,0.05300,31.88900
1424.221241648999921,2.74800,0.42800,32.95500,0.03800,36.16900
1424.254437492999841,2.06100,0.65500,37.14300,0.07500,39.93500
1424.287570545999870,2.06600,0.34600,27.78600,0.06900,30.26700
1424.320814596999980,2.96500,0.54400,38.82600,0.19400,42.53100
1424.353916596999852,2.18100,0.49200,31.11500,0.06100,33.84900
1424.387163492999889,2.41000,0.38300,32.68200,0.05300,35.52900
1424.420349493000003,2.58400,0.43200,30.40100,0.05500,33.47200
1424.453439294999953,2.28300,0.58300,34.32800,0.05800,37.25300
1424.486723544999904,3.12100,0.85800,36.72300,0.05200,40.75400
1424.519781752999961,3.53900,0.97200,38.43100,0.07600,43.01800
1424.552958493000006,2.63700,0.62300,32.10600,0.11700,35.48400
1424.586128648999875,2.50500,0.46200,36.01900,0.05800,39.04500
1424.619299492999971,2.07000,0.42600,37.58100,0.07700,40.15500
1424.652520804999995,2.46800,0.62400,36.99400,0.12100,40.20900
1424.685662492999882,3.43700,1.16300,36.75600,0.11100,41.46800
1424.718859439999960,3.47800,0.65200,37.46700,0.04300,41.64000
1424.785208649999959,3.34100,0.95400,35.48300,0.06500,39.86000
1424.818413962000022,3.28400,0.49800,35.16900,0.04500,38.99700
1424.851606908999884,2.22100,0.40600,28.23300,0.08700,30.94800
1424.884765940999841,2.35500,0.37600,28.60000,0.07800,31.41000
1424.917859492999924,2.53400,0.47400,31.45400,0.03800,34.50000
1424.951099273999944,1.90300,0.37400,35.52000,0.07300,37.87100
1424.984244960999831,3.12800,0.42900,32.89800,0.06100,36.51700
1425.017376961999844,2.82300,0.49800,33.33900,0.07400,36.73500
1425.083721648999926,2.12400,0.68800,29.28200,0.08500,32.18000
1425.116967544999852,3.34600,0.43100,32.22100,0.08200,36.08000
1425.150145961999897,3.86100,0.47900,34.22400,0.03900,38.60300
1425.183330119999937,2.30500,0.52400,34.40700,0.07900,37.31500
1425.216494410999985,2.82200,0.53600,30.32300,0.07100,33.75300
1425.249666463000040,2.79500,0.51700,29.87400,0.07600,33.26300
1425.282910463000007,2.65300,0.48400,32.10000,0.06200,35.30000
1425.316146567000033,3.04800,0.61700,30.99900,0.07300,34.73700
1425.349279364000040,2.28700,0.35500,28.45200,0.05100,31.14500
1425.382493467999893,2.31700,0.42800,29.74600,0.05300,32.54500
1425.448799259999987,2.42200,0.73400,31.89800,0.06100,35.11600
1425.482017936999910,2.89900,0.60300,32.51200,0.04200,36.05700
1425.515152363999960,2.50500,0.38300,31.33000,0.08700,34.30500
1425.548474836999958,2.26400,0.50600,31.85100,0.04700,34.66900
1425.581603837999864,2.62200,0.70200,32.71300,0.10400,36.14200
1425.614818837000030,2.91300,0.45100,34.44200,0.04200,37.84800
1425.647949785000037,2.31700,0.50100,30.77800,0.05500,33.65100
1425.681123629000012,2.76600,0.39900,31.28700,0.06700,34.51900
1425.747550575999867,2.19400,0.81000,30.83000,0.03600,33.87000
1425.780726680000043,2.06600,0.38300,31.42000,0.05300,33.92300
1425.813897523999913,2.12500,0.51100,30.62100,0.03900,33.29600
1425.847069575999967,2.14000,0.54900,32.69100,0.05800,35.43900
1425.880242731999942,3.71500,0.66400,34.62300,0.14600,39.14800
1425.913560330999871,2.55400,0.57900,34.13800,0.08700,37.35800
1425.979907278999917,2.64100,1.07400,35.19400,0.07700,38.98700
1426.013081383999861,2.41000,0.55700,33.56400,0.04700,36.57800
1426.046212278999974,2.80200,0.62700,32.72800,0.10100,36.25800
1426.112562674999936,2.46000,0.89600,27.38200,0.05200,30.79100
1426.145857003999936,2.35600,0.46000,32.34000,0.06700,35.22300
1426.212203117999934,2.45500,0.99000,33.45500,0.09600,36.99600
1426.245375379000052,2.58000,0.54100,31.60800,0.08900,34.81900
1426.278549889000033,2.65500,0.54500,31.60100,0.16100,34.96300
1426.311726628999850,2.37100,0.58100,30.64100,0.07900,33.67200
1426.378177289999940,2.23900,0.86600,30.37400,0.05600,33.53600
1426.411446081999884,2.45900,0.60000,27.13200,0.05100,30.24300
1426.444522185999858,2.41800,0.48200,30.61800,0.04800,33.56600
1426.510868081999888,2.60800,0.86300,35.18600,0.08700,38.74500
1426.577213134999965,2.53700,1.37900,27.77900,0.12400,31.82100
1426.610440794999931,2.49800,0.50700,31.46900,0.09300,34.56800
1426.643701649999912,3.10500,0.73600,29.02500,0.10400,32.97100
1426.709961680999868,3.12200,1.25900,29.36100,0.15700,33.90100
1426.743219036000028,2.82900,0.53200,30.10100,0.10700,33.56900
1426.776394242999913,2.67100,0.64400,27.08800,0.09000,30.49400
1426.842733139999837,2.82300,1.13600,32.07900,0.07600,36.11500
1426.875949192000007,2.62700,0.55900,31.41300,0.05400,34.65400
1426.975344346999918,2.02000,1.20900,32.62400,0.05000,35.90400
1427.041697399999975,7.02300,1.62600,43.56700,0.06700,52.28300
1427.141215055999965,2.48100,1.67100,30.59000,0.05500,34.79800
1427.174465607999991,2.76600,0.52500,28.75300,0.07600,32.12100
1427.207553035000046,2.88800,0.66800,31.34600,0.20700,35.10900
1427.240857982999842,2.90200,0.55200,36.22900,0.04700,39.73000
1427.307084347000000,2.23400,0.88800,31.38900,0.06300,34.57500
1427.340249170999869,3.29200,0.48000,32.63300,0.06500,36.47100
1427.373420295999949,2.89400,0.55300,32.15000,0.09500,35.69300
1427.406591982999998,2.80600,0.48300,32.34600,0.10200,35.73800
1427.439806138999984,2.62100,0.49600,29.61400,0.04600,32.77700
1427.506156295999972,2.04300,0.78000,32.54500,0.05900,35.42700
1427.539365451999856,3.04500,0.85400,33.17600,0.11300,37.18900
1427.605632597999829,2.06400,1.23700,32.93200,0.07000,36.30300
1427.638918701999955,3.40300,0.85400,31.02800,0.06700,35.35300
1427.671978982999917,2.90300,0.55300,34.71100,0.07900,38.24600
1427.705149982999956,2.54600,0.49500,36.31900,0.07100,39.43100
1427.738450138999951,2.29800,0.54700,33.29700,0.07400,36.21600
1427.771496086999832,3.32800,0.55800,35.59100,0.06400,39.54100
1427.804670086999977,2.66200,0.55300,30.43300,0.05100,33.69900
1427.837887140000021,2.35400,0.53500,32.38000,0.10200,35.37100
1427.871054295000022,3.60200,0.88100,38.83300,0.08800,43.40400
1427.937358086999893,2.21900,0.83400,35.28400,0.05900,38.39700
1427.970591201999923,4.07600,0.54200,35.97500,0.08100,40.69300
1428.003763889999846,3.03600,0.59500,34.46200,0.06100,38.15500
1428.036990149999838,2.61300,0.64700,33.68500,0.19800,37.14500
1428.070109150000008,2.77200,0.60200,33.74800,0.06400,37.18600
1428.103393890000007,2.30200,0.58300,30.68100,0.08600,33.65300
1428.136456201999863,2.54300,0.69600,30.00500,0.07400,33.31900
1428.169629305999933,2.51400,0.50900,27.66700,0.04700,30.73700
1428.202848993999851,2.57800,0.44100,30.29900,0.06800,33.38700
1428.235975994000000,3.15100,0.49400,35.04300,0.07600,38.76500
1428.269147889999886,2.75700,0.47800,33.83100,0.08000,37.14600
1428.335627915000032,2.76700,0.81700,33.54200,0.04300,37.16900
1428.368775592000020,2.01700,0.38600,31.23600,0.09100,33.73100
1428.401967645000013,2.84500,0.51000,32.90100,0.03800,36.29400
1428.435072956999875,2.91000,0.70500,31.80700,0.19600,35.61900
1428.468245645000025,2.65300,0.54100,33.31900,0.07100,36.58400
1428.501477551999869,2.66700,0.59700,30.09300,0.04900,33.40600
1428.534649603999924,2.51000,0.37200,31.06800,0.05500,34.00500
1428.567913073000000,2.39000,0.38600,31.73000,0.06700,34.57400
1428.600997499999949,2.04000,0.38600,33.02400,0.03900,35.49000
1428.634195603999842,2.69100,0.83600,32.39900,0.15100,36.07900
1428.667420773999993,2.58700,0.77600,34.03800,0.09800,37.50000
1428.700594773999910,2.61800,0.47800,34.01700,0.07800,37.19200
1428.733839878000026,2.68700,0.66400,31.77200,0.09400,35.21800
1428.766939825999998,2.75600,0.63900,33.81600,0.04800,37.26000
1428.800111825999920,2.30900,0.54100,33.57700,0.06700,36.49500
1428.833284774000049,2.43300,0.45500,30.43900,0.06000,33.38800
1428.899671877999936,2.57300,1.02600,28.62500,0.03800,32.26200
1428.932801982999990,2.46700,0.39400,29.95100,0.07500,32.88800
1428.965974929999902,3.23400,0.62900,39.58100,0.05900,43.50400
1428.999148877999914,2.77000,0.51900,34.10800,0.09600,37.49300
1429.032319877999953,2.13900,0.38600,35.42000,0.06100,38.00700
1429.065502930999855,3.91500,0.73200,31.70300,0.09200,36.44300
1429.098708085999988,3.25000,0.46700,33.34300,0.08800,37.14800
1429.165052034999917,2.67600,0.80600,34.50500,0.07000,38.05800
1429.231452190000027,2.95400,1.22000,34.77000,0.05200,38.99600
1429.264577076000023,2.68500,0.56800,35.74000,0.16400,39.15800
1429.297786085999860,3.61200,1.48100,38.27900,0.05600,43.42900
1429.330918930000053,2.48300,0.46100,34.93100,0.06300,37.93800
1429.364092929999970,2.88200,0.52200,34.25600,0.08100,37.74200
1429.397265930000003,3.18600,0.53700,32.73200,0.08000,36.53600
1429.430383132999850,2.52500,0.37900,29.36900,0.07800,32.35200
1429.463600778999989,2.66200,0.47100,35.36300,0.04200,38.53800
1429.496694038999976,2.82100,0.52900,33.88100,0.04600,37.27700
1429.529933300000039,2.56500,0.54800,33.66200,0.09400,36.87000
1429.563106987999845,2.46200,0.63500,29.97400,0.05100,33.12200
1429.596215883000013,2.61900,0.41600,28.05800,0.04100,31.13500
1429.629380560999834,2.52800,0.48100,29.52400,0.08000,32.61300
1429.662556122999831,2.65100,0.54800,35.67700,0.04100,38.91800
1429.695771778999870,2.51200,0.92900,35.34500,0.05400,38.84100
1429.728899831000035,2.88800,0.49600,34.85000,0.05000,38.28400
1429.762091237000050,2.08000,0.37500,32.65800,0.06700,35.18100
1429.828365975999986,2.21900,1.12300,32.45300,0.05100,35.84700
1429.861634131999836,3.43100,0.86500,33.73000,0.09700,38.12400
1429.894794183999920,2.65200,0.59900,31.07800,0.06400,34.39300
1429.961061287999883,2.57100,0.81600,34.55200,0.06100,38.00100
1429.994233029000043,3.01000,0.77600,32.13700,0.21300,36.14200
1430.027406975999838,2.30300,0.41600,29.38100,0.17200,32.27300
1430.060578028000009,2.17800,0.48400,28.29600,0.10400,31.06300
1430.093751028000042,2.25500,0.45700,28.17800,0.05500,30.94500
1430.126924185000007,2.33800,0.57500,29.04800,0.08800,32.05000
1430.160076124999932,2.39000,0.57900,29.34700,0.16000,32.47800
1430.193257260999872,2.56700,0.58500,30.94900,0.05900,34.16100
1430.226383230000010,2.55000,0.50500,29.58300,0.05400,32.69300
1430.259557438000002,2.69100,0.56700,33.21700,0.04200,36.51700
1430.292728021999892,2.84900,1.37600,29.91200,0.05000,34.18700
1430.325899864999883,2.62200,0.47300,28.53900,0.06300,31.69800
1430.359114020999868,2.56400,0.44300,29.93600,0.05300,32.99600
1430.392323022000028,2.26900,0.60900,28.88700,0.05700,31.82200
1430.425504916999898,2.40900,0.45200,29.04800,0.05100,31.96000
1430.458592072999863,2.74000,0.57400,33.20700,0.07800,36.60000
1430.524923445000013,2.94400,1.06000,33.49900,0.10700,37.61100
1430.558097079999925,2.75100,0.69000,32.14400,0.13000,35.71500
1430.591272028000049,2.87700,0.56900,33.72700,0.12000,37.29400
1430.624448236000035,3.20200,0.86400,32.75000,0.11700,36.93300
1430.657615079999914,3.07000,0.95100,39.33700,0.07200,43.43000
1430.690789131999964,3.20200,1.17900,33.88200,0.05100,38.31400
1430.723962131999997,2.67000,0.54500,31.26800,0.13500,34.61800
1430.757134080000014,2.81200,0.69200,41.14100,0.28700,44.93600
1430.790310288999990,2.61100,0.65900,35.40800,0.10400,38.78200
1430.823480183999891,2.85100,0.50400,30.94000,0.10000,34.39600
1430.856594739999991,2.61300,0.51500,30.71600,0.07300,33.91800
1430.889726740000015,2.78200,0.58800,33.48500,0.07500,36.93100
1430.922941843999979,2.70700,0.80200,34.70500,0.11300,38.32800
1430.989285740000014,2.57100,0.91700,34.68200,0.12500,38.29500
1431.022421041999905,2.53800,0.63200,33.90300,0.12700,37.20200
1431.055594053000050,2.93900,0.68500,32.90400,0.08000,36.60900
1431.088766895999925,2.63800,0.49300,32.95600,0.06300,36.15000
1431.122032687999990,2.58000,0.49000,33.89300,0.05100,37.01400
1431.155111791999843,2.99300,0.53400,34.07400,0.05200,37.65300
1431.188389740000048,2.59100,0.53200,34.91100,0.11800,38.15300
1431.221410472999878,2.62700,0.53000,31.82500,0.10000,35.08200
1431.254582368999991,2.52300,0.62100,34.05900,0.05100,37.25500
1431.321033472999943,2.94100,1.01500,31.74000,0.08400,35.78100
1431.354210473999956,2.81300,0.48800,33.06300,0.08400,36.44900
1431.387277473000040,2.54400,0.45200,33.98300,0.06200,37.04200
1431.420457368999905,2.95800,0.72300,32.38700,0.06000,36.12900
1431.453729316999897,2.46000,0.55100,34.43200,0.07700,37.52000
1431.519967681000026,2.87400,1.00200,32.62200,0.08000,36.57800
1431.553245411000034,2.31500,0.49100,32.93600,0.07400,35.81700
1431.619484628999999,3.19900,1.08200,34.14300,0.09200,38.51700
1431.652735576999930,2.90800,0.69200,32.78700,0.06900,36.45600
1431.719004733000020,2.55900,0.87400,32.89900,0.09700,36.43000
1431.785349578000023,3.48300,0.99800,34.89000,0.11300,39.48500
1431.851694422000037,2.80500,1.10700,34.88600,0.08000,38.87900
1431.884868368999832,2.78000,1.04800,34.09400,0.13700,38.05900
1431.951139249999869,2.71000,0.90800,31.23200,0.05000,34.90100
1431.984312145999866,2.67200,0.49400,33.38900,0.05100,36.60700
1432.017484301999957,2.75200,0.70100,33.93000,0.10900,37.49400
1432.083906198000022,2.30900,0.89300,25.99500,0.11100,29.30900
1432.150255302000005,2.25200,0.98600,30.08900,0.07400,33.40100
1432.216471658000046,2.32100,1.23400,28.24000,0.09700,31.89200
1432.249722991999988,2.48000,0.57500,26.12400,0.13400,29.31600
1432.282909355999891,2.51100,0.59900,34.96500,0.10800,38.18300
1432.316035157999977,3.05500,0.50400,36.21300,0.16000,39.93300
1432.349244053999882,2.54800,0.48700,35.47800,0.11000,38.62300
1432.415611970999862,3.75000,0.93800,32.76700,0.09000,37.54600
1432.448684970999921,2.67800,0.54800,32.92100,0.04900,36.19700
1432.481858220000049,2.21100,0.49100,34.63200,0.14600,37.48100
1432.515113605999886,2.49000,0.51800,33.56400,0.08500,36.65800
1432.548301542999980,2.87200,0.48900,33.66000,0.09300,37.11400
1432.581488230999867,2.55800,0.43100,26.84600,0.09400,29.92900
1432.614550334999876,2.44700,0.55900,30.27800,0.05400,33.33800
1432.647761969999920,2.96500,0.52000,31.38100,0.07000,34.93700
1432.680933761999995,2.96600,0.67000,33.54700,0.06100,37.24500
1432.714066553999828,2.76900,0.56600,31.76100,0.14300,35.23900
1432.747277709999935,2.82600,0.47300,30.41500,0.07700,33.79200
1432.780505813999980,2.66900,0.50400,33.70000,0.04800,36.92100
1432.813585709999870,3.03400,0.44400,30.84300,0.07200,34.39300
1432.879930658999911,2.63400,1.00000,29.39500,0.09000,33.11900
1432.913104710999960,2.92200,0.60900,33.56500,0.08800,37.18500
1432.946276657999988,2.34700,0.53800,33.06700,0.09400,36.04700
1432.979518761999998,3.55900,0.55700,51.27900,0.06400,55.45900
1433.012623606000034,3.30100,0.67100,32.40900,0.10100,36.48200
1433.045878386999902,2.93000,1.55000,39.49900,0.07300,44.05200
1433.078968710000026,2.61600,0.95000,38.90600,0.08900,42.56200
1433.145357605999834,3.28900,0.94200,36.65600,0.04600,40.93400
1433.178487657999995,2.95600,0.61800,34.20200,0.08500,37.86200
1433.211736605999931,2.94600,0.57000,31.37800,0.05700,34.95100
1433.278021792999880,2.55100,0.89000,31.08800,0.07000,34.59900
1433.344430126999896,3.30300,1.54600,37.35300,0.06700,42.26900
1433.410699761999922,4.34400,1.13200,33.52600,0.06900,39.07100
1433.477044554000031,2.98400,1.21000,31.31400,0.08900,35.59700
1433.510216657999990,2.75000,0.60300,33.06900,0.06700,36.48900
1433.543388606000008,2.85600,0.51200,34.09700,0.07100,37.53600
1433.609735657999863,2.31000,1.08900,31.76000,0.09000,35.25000
1433.642908553999860,3.53400,0.50900,33.00200,0.08400,37.12900
1433.676082659000031,2.58800,0.57000,33.04700,0.06900,36.27500
1433.742503710999927,1.91400,1.14900,34.36100,0.16800,37.59300
1433.775601814999845,2.95700,0.58900,31.25800,0.09700,34.90200
1433.841946553999833,2.08200,1.19700,39.63800,0.12300,43.04000
1433.875160606000009,3.61600,0.84200,41.46400,0.08700,46.00900
1433.908333553999910,3.40200,0.78800,39.03100,0.07300,43.29400
1433.941509657999859,2.90500,0.57400,38.29700,0.08200,41.85900
1433.974681658000009,2.24500,0.49300,30.58900,0.04800,33.37600
1434.007812606000016,2.23200,0.43800,28.13500,0.09100,30.89600
1434.041056657999889,2.49100,0.46100,37.58500,0.10500,40.64300
1434.107330710000042,2.54700,1.32700,37.67900,0.11200,41.66600
1434.140543605999937,3.44800,0.73500,40.64500,0.11000,44.93900
1434.173718865999945,2.81800,0.55400,37.34200,0.11400,40.82800
1434.206927813999982,3.28400,0.70500,36.70500,0.12900,40.82400
1434.240022605999911,2.92100,0.53400,37.47100,0.09300,41.02000
1434.273196605999829,2.69700,0.61100,35.94100,0.07000,39.32000
1434.339622866999889,2.31600,1.32200,34.06100,0.05000,37.74900
1434.372716657999945,3.25800,0.55900,42.76100,0.06000,46.63800
1434.405889709999883,2.24600,0.47500,31.70700,0.05300,34.48200
1434.439062022999906,3.13200,0.66700,29.61900,0.08400,33.50300
1434.505448075000004,3.44700,1.17500,28.41700,0.13700,33.17700
1434.538621763000037,2.70900,0.53000,28.49900,0.13700,31.87600
1434.604925658999946,2.40300,1.09700,28.84700,0.07100,32.41900
1434.638098865999837,3.17800,0.68800,29.39700,0.10900,33.37300
1434.671347657999831,3.06900,0.84200,29.69100,0.06500,33.66700
1434.704446554000015,3.19300,0.61100,28.60200,0.10700,32.51400
1434.737657762000026,2.96500,0.58600,34.78900,0.10600,38.44700
1434.770808657999851,2.43600,0.55900,35.83400,0.14500,38.97400
1434.804004709999845,2.61100,0.59500,27.97800,0.12400,31.30900
1434.837240864000023,2.31800,0.43000,28.14400,0.10000,30.99300
1434.870456072000025,3.09800,0.66800,31.56900,0.11600,35.45300
1434.903548332999890,3.17200,0.68600,35.24800,0.11000,39.21700
1434.936758969000039,2.85000,0.74900,35.04100,0.07300,38.71300
1434.969932863999929,3.00000,0.72600,37.26800,0.09700,41.09200
1435.003118020999864,2.41100,0.46600,34.46100,0.06500,37.40400
1435.036279811999975,3.16500,0.61900,33.94900,0.12300,37.85600
1435.069452967999950,2.77100,0.63800,32.93300,0.06900,36.41100
1435.102664863999962,2.21500,0.44500,29.73100,0.09600,32.48800
1435.135834916000022,2.58900,0.55300,34.33400,0.06700,37.54400
1435.168873104999875,3.17300,0.45400,36.39100,0.08800,40.10700
1435.202045105000025,3.27300,0.66100,33.25900,0.11300,37.30700
1435.235319157000049,2.28600,0.50700,26.65700,0.05400,29.50500
1435.268391000999827,2.45600,0.56200,30.78300,0.06500,33.86700
1435.301637156999959,2.64800,0.51900,30.47200,0.07400,33.71300
1435.334778000999904,2.92800,0.57400,31.93200,0.06200,35.49700
1435.367910105999954,2.60500,0.49300,34.71600,0.11900,37.93400
1435.401083313999834,3.26600,0.43400,32.92300,0.06800,36.69200
1435.434370313000045,2.24700,0.49400,32.87100,0.08700,35.70000
1435.500604365999834,2.95400,1.15500,33.64300,0.06800,37.82000
1435.533791970000038,2.93900,0.62100,35.40900,0.10200,39.07200
1435.566887917000031,2.84000,0.50500,34.69700,0.06200,38.10400
1435.600061124999911,3.30000,0.60600,32.62400,0.07100,36.60200
1435.633274917999870,2.86800,0.51600,33.63500,0.09000,37.11000
1435.666406124999867,2.74800,0.60800,30.06100,0.08200,33.49900
1435.699585322999837,2.63000,0.45400,27.49600,0.05200,30.63300
1435.732799270999976,2.68700,0.48500,31.41800,0.06200,34.65300
1435.765926021000041,2.77600,0.63600,37.66300,0.04700,41.12200
1435.799102020999953,2.71800,0.56700,34.62500,0.04500,37.95500
1435.832310864999954,2.11300,0.49300,32.80900,0.05300,35.46900
1435.865485073999935,3.22800,0.95400,37.40900,0.06800,41.66000
1435.898657864999905,3.86300,0.77000,37.35200,0.08900,42.07400
1435.931829969999853,3.26800,0.46200,34.31500,0.04500,38.09000
1435.965003864999971,3.13800,0.72200,34.50100,0.10700,38.46900
1435.998177385999952,2.76000,0.52300,29.72100,0.07200,33.07600
1436.031356917000039,2.45300,0.44800,31.02700,0.08600,34.01400
1436.064540916999931,2.37800,0.66100,37.33800,0.08600,40.46300
1436.130827864999901,3.06400,1.04400,37.91200,0.06900,42.09000
1436.164041021000003,3.51700,1.04200,36.92500,0.08000,41.56500
1436.197215074000042,2.87500,0.43200,33.58600,0.07100,36.96400
1436.230387916999916,2.17000,0.46800,26.15100,0.04700,28.83600
1436.263560865000045,2.33200,0.43800,29.10600,0.05800,31.93500
1436.329908020999937,2.31300,0.72800,34.57500,0.04700,37.66300
1436.363080125999886,2.53500,1.91000,38.27500,0.04100,42.76100
1436.429386073999922,2.39200,0.75600,26.74700,0.07300,29.96800
1436.462653969000030,2.49100,0.44800,28.02600,0.12400,31.09000
1436.495775916999946,3.06600,0.74100,29.28600,0.05900,33.15300
